ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
12.08.2020,09.08.2020,11,10.08.2020,19,08100103,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,10,10.08.2020,11,03601142,1649,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.08.2020,09.08.2020,19,12.08.2020,6,11400930,1124,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,19,10.08.2020,5,08200833,820,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,21,10.08.2020,14,02200211,1900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,10,09.08.2020,12,02500832,4000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,18,09.08.2020,22,04501043,447,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,8,09.08.2020,9,03701660,389,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,5,09.08.2020,5,07100103,300,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
09.08.2020,09.08.2020,10,09.08.2020,14,03400722,180,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,0,09.08.2020,2,02100105,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,14,09.08.2020,19,04200207,546,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2020,09.08.2020,18,11.08.2020,7,07100102,359,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.08.2020,09.08.2020,0,09.08.2020,8,07100103,839,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,20,10.08.2020,11,11100101,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,6,09.08.2020,11,01401047,316,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,15,10.08.2020,12,08401246,80,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,18,10.08.2020,8,04300416,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,8,09.08.2020,14,07400720,888,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,19,10.08.2020,12,09300923,165,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,9,09.08.2020,18,03400826,559,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,6,09.08.2020,6,02300419,1999,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
09.08.2020,09.08.2020,8,09.08.2020,9,09301025,2160,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,9,09.08.2020,18,03400826,479,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.09.2020,09.08.2020,15,09.08.2020,23,01300834,120,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.08.2020,09.08.2020,9,09.08.2020,10,03601243,4350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,09.08.2020,21,09.08.2020,22,11501340,599,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.08.2020,10.08.2020,21,11.08.2020,7,11501339,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.09.2020,10.08.2020,10,10.08.2020,10,07100204,400,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,17,11.08.2020,8,04501149,1064,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,8,10.08.2020,16,11501340,2968,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,8,10.08.2020,12,07400826,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,20,11.08.2020,8,09301126,595,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,22,11.08.2020,7,03400724,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,22,11.08.2020,10,04501044,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,21,11.08.2020,9,02200211,584,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
18.08.2020,10.08.2020,10,10.08.2020,11,02300314,654,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,12,11.08.2020,9,09401431,5398,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,9,10.08.2020,18,02100102,370,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,10,10.08.2020,10,04501043,363,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
11.08.2020,10.08.2020,16,11.08.2020,12,01100310,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,18,11.08.2020,14,08100101,500,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
11.08.2020,10.08.2020,19,11.08.2020,7,11200411,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,9,10.08.2020,9,08100417,150,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,16,11.08.2020,5,11501339,3948,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.08.2020,10.08.2020,10,10.08.2020,19,04200309,1549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,7,10.08.2020,17,04501148,1030,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,10,10.08.2020,17,03400721,742,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.08.2020,10.08.2020,17,10.08.2020,17,04400728,1500,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.08.2020,10.08.2020,20,10.08.2020,22,08100206,639,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,18,11.08.2020,17,04501044,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,19,11.08.2020,12,03500935,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,19,10.08.2020,22,03601140,919,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,18,11.08.2020,7,02500836,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,8,10.08.2020,16,01200517,444,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,13,10.08.2020,20,03601245,848,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,15,10.08.2020,17,03601142,440,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,14,10.08.2020,15,03601453,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,7,10.08.2020,10,06300527,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,10.08.2020,16,10.08.2020,17,02400625,245,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,10,10.08.2020,17,02300417,420,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,8,10.08.2020,16,04501041,527,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,20,10.08.2020,21,01200629,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,10,10.08.2020,11,11400927,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,15,10.08.2020,23,08100417,300,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,16,10.08.2020,16,01401047,135,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
10.08.2020,10.08.2020,12,10.08.2020,15,02200213,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,18,10.08.2020,19,04501044,1499,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,20,10.08.2020,23,07200409,320,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,13,10.08.2020,18,12200515,620,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,9,10.08.2020,12,08301036,1389,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,10,10.08.2020,15,10400836,1898,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,10,10.08.2020,10,02300314,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,10,10.08.2020,16,11300722,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,10,10.08.2020,17,02200210,180,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,19,10.08.2020,21,06100209,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.08.2020,10.08.2020,10,10.08.2020,11,12200309,2518,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,20,10.08.2020,20,09501940,1426,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.08.2020,10.08.2020,8,10.08.2020,13,04501152,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.08.2020,10.08.2020,19,12.08.2020,8,03400722,242,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,20,11.08.2020,6,06400735,3800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.08.2020,10.08.2020,18,11.08.2020,7,07100101,3220,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,23,11.08.2020,6,08100521,508,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,20,11.08.2020,7,03400620,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,17,11.08.2020,8,11100102,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,17,10.08.2020,17,07100103,300,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.08.2020,10.08.2020,17,11.08.2020,8,04300413,907,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,21,11.08.2020,9,02200212,974,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,20,11.08.2020,6,06400735,3800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,19,11.08.2020,7,08100207,499,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,18,11.08.2020,13,04501149,1143,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.08.2020,10.08.2020,15,11.08.2020,17,12200412,350,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,6,10.08.2020,16,09200715,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,14,10.08.2020,15,09501939,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,9,10.08.2020,18,03601450,1782,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
10.08.2020,10.08.2020,6,10.08.2020,9,02100104,1218,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,10.08.2020,0,11.08.2020,8,04501045,4600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.08.2020,10.08.2020,20,11.08.2020,7,08100103,150,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.09.2020,10.08.2020,20,11.08.2020,6,12200309,552,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,22,11.08.2020,8,04501153,950,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.08.2020,10.08.2020,16,12.08.2020,15,08100101,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,21,11.08.2020,6,10300731,248,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.08.2020,10.08.2020,21,11.08.2020,11,01400942,2489,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,17,11.08.2020,6,09301024,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.08.2020,10.08.2020,17,12.08.2020,7,11200514,528,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
11.08.2020,10.08.2020,21,11.08.2020,7,09502043,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.08.2020,10.08.2020,17,12.08.2020,14,12601032,700,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,10.08.2020,19,11.08.2020,6,09200717,422,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.08.2020,11.08.2020,9,11.08.2020,12,05200629,330,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,8,11.08.2020,12,12100205,250,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,21,12.08.2020,8,04501045,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,21,12.08.2020,8,09200613,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,19,11.08.2020,20,01300730,170,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
19.08.2020,11.08.2020,19,11.08.2020,20,02200210,695,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,7,11.08.2020,15,01200517,938,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,2,11.08.2020,2,04501148,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
11.08.2020,11.08.2020,11,11.08.2020,11,03100103,316,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
18.08.2020,11.08.2020,17,12.08.2020,14,02200210,1288,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,15,11.08.2020,18,01400940,720,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,14,11.08.2020,17,09501838,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,1,11.08.2020,10,04501041,420,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,18,12.08.2020,7,01200519,2300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,19,11.08.2020,21,02500835,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,11,11.08.2020,17,01100309,634,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,7,11.08.2020,15,06200421,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,10,12.08.2020,10,01100416,257,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,10,11.08.2020,22,11300826,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,1,11.08.2020,12,06300527,395,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,17,12.08.2020,9,08100101,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,7,11.08.2020,21,09100101,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.08.2020,11.08.2020,20,11.08.2020,21,01200519,490,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,15,11.08.2020,18,05200525,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,18,11.08.2020,18,05100316,299,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.08.2020,11.08.2020,21,12.08.2020,7,05100105,372,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,14,11.08.2020,14,07300515,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,19,11.08.2020,22,02300314,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,18,11.08.2020,18,04501042,300,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
13.08.2020,11.08.2020,18,13.08.2020,8,03601142,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,18,12.08.2020,14,01100311,400,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.08.2020,11.08.2020,15,11.08.2020,18,02200212,433,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,21,12.08.2020,0,01100416,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,18,12.08.2020,16,08100312,2299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,16,12.08.2020,7,03400619,481,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2020,11.08.2020,7,11.08.2020,13,07200308,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,7,11.08.2020,12,07100101,1330,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,13,11.08.2020,16,04300620,3374,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,8,11.08.2020,14,03500936,434,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,15,11.08.2020,15,10300733,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,6,11.08.2020,15,09200512,429,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,17,11.08.2020,22,04300621,387,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,7,11.08.2020,18,09501736,749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,16,11.08.2020,18,02100104,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,16,12.08.2020,17,12200309,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,8,11.08.2020,13,06200421,470,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.08.2020,11.08.2020,12,13.08.2020,17,03601139,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,19,11.08.2020,23,04501151,599,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
13.08.2020,11.08.2020,0,12.08.2020,23,11100205,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.08.2020,11.08.2020,23,12.08.2020,10,07200409,970,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,19,12.08.2020,8,11400929,829,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.08.2020,11.08.2020,10,12.08.2020,18,09100101,90,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.08.2020,11.08.2020,21,12.08.2020,16,06100209,1130,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
13.08.2020,11.08.2020,17,12.08.2020,16,09100408,2599,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
12.08.2020,11.08.2020,19,12.08.2020,18,07100101,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.08.2020,11.08.2020,1,11.08.2020,9,04501147,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2020,11.08.2020,19,13.08.2020,8,06300526,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,23,11.08.2020,23,01200521,300,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
12.08.2020,11.08.2020,14,11.08.2020,15,11300722,633,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
12.08.2020,11.08.2020,23,12.08.2020,8,10300731,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
28.08.2020,11.08.2020,19,11.08.2020,23,09300920,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
11.05.2021,11.08.2020,16,12.08.2020,16,01100309,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
