continent,country,year,life_expectancy,fertility,population
Europe,Belgium,1980,73.18,1.63,9855747.0
Europe,Belgium,1981,73.59,1.61,9865512.0
Europe,Belgium,1982,73.81,1.59,9872709.0
Europe,Belgium,1983,73.81,1.58,9878636.0
Europe,Belgium,1984,74.31,1.57,9885088.0
Europe,Belgium,1985,74.41,1.56,9893499.0
Europe,Belgium,1986,74.61,1.56,9903895.0
Europe,Belgium,1987,75.22,1.56,9916261.0
Europe,Belgium,1988,75.53,1.57,9931873.0
Europe,Belgium,1989,75.59,1.57,9952253.0
Europe,Belgium,1990,76.0,1.58,9978241.0
Europe,Belgium,1991,76.2,1.59,10011217.0
Europe,Belgium,1992,76.3,1.6,10050405.0
Europe,Belgium,1993,76.5,1.6,10091889.0
Europe,Belgium,1994,76.6,1.61,10130251.0
Europe,Belgium,1995,76.9,1.61,10161914.0
Europe,Belgium,1996,77.2,1.61,10185077.0
Europe,Belgium,1997,77.4,1.61,10201758.0
Europe,Belgium,1998,77.5,1.61,10216867.0
Europe,Belgium,1999,77.7,1.62,10237402.0
Europe,Belgium,2000,77.8,1.63,10268380.0
Europe,Belgium,2001,78.0,1.65,10311331.0
Europe,Belgium,2002,78.2,1.68,10364613.0
Europe,Belgium,2003,78.5,1.7,10426169.0
Europe,Belgium,2004,79.0,1.73,10492643.0
Europe,Belgium,2005,79.1,1.75,10561436.0
Europe,Belgium,2006,79.5,1.78,10632032.0
Europe,Belgium,2007,79.5,1.8,10704830.0
Europe,Belgium,2008,79.6,1.82,10779155.0
Europe,Belgium,2009,79.8,1.83,10854388.0
Europe,Belgium,2010,80.1,1.84,10929978.0
Europe,Belgium,2011,80.2,1.85,11005175.0
Europe,Belgium,2012,80.3,1.85,11079521.0
Europe,Belgium,2013,80.4,1.85,11153122.0
Europe,Belgium,2014,80.5,1.86,11226322.0
Europe,Belgium,2015,80.5,1.86,11299192.0
Europe,Bosnia and Herzegovina,1950,52.52,5.06,2661293.0
Europe,Bosnia and Herzegovina,1951,53.22,5.0,2709913.0
Europe,Bosnia and Herzegovina,1952,54.49,4.88,2763298.0
Europe,Bosnia and Herzegovina,1953,55.7,4.76,2819107.0
Europe,Bosnia and Herzegovina,1954,56.85,4.64,2875641.0
Europe,Bosnia and Herzegovina,1955,57.94,4.54,2931849.0
Europe,Bosnia and Herzegovina,1956,58.97,4.43,2987354.0
Europe,Bosnia and Herzegovina,1957,59.95,4.34,3042428.0
Europe,Bosnia and Herzegovina,1958,60.87,4.24,3097882.0
Europe,Bosnia and Herzegovina,1959,61.74,4.15,3154899.0
Europe,Bosnia and Herzegovina,1960,62.56,4.05,3214520.0
Europe,Bosnia and Herzegovina,1961,63.34,3.95,3277096.0
Europe,Bosnia and Herzegovina,1962,64.07,3.85,3341809.0
Europe,Bosnia and Herzegovina,1963,64.78,3.74,3406466.0
Europe,Bosnia and Herzegovina,1964,65.46,3.62,3468083.0
Europe,Bosnia and Herzegovina,1965,66.14,3.5,3524596.0
Europe,Bosnia and Herzegovina,1966,66.81,3.37,3574972.0
Europe,Bosnia and Herzegovina,1967,67.47,3.24,3619997.0
Europe,Bosnia and Herzegovina,1968,68.14,3.11,3661642.0
Europe,Bosnia and Herzegovina,1969,68.82,2.99,3702834.0
Europe,Bosnia and Herzegovina,1970,69.49,2.88,3745637.0
Europe,Bosnia and Herzegovina,1971,70.17,2.78,3790948.0
Europe,Bosnia and Herzegovina,1972,70.84,2.68,3838002.0
Europe,Bosnia and Herzegovina,1973,71.49,2.58,3885229.0
Europe,Bosnia and Herzegovina,1974,72.12,2.49,3930283.0
Europe,Bosnia and Herzegovina,1975,72.71,2.41,3971608.0
Europe,Bosnia and Herzegovina,1976,73.24,2.34,4008411.0
Europe,Bosnia and Herzegovina,1977,73.71,2.27,4041623.0
Europe,Bosnia and Herzegovina,1978,74.12,2.2,4073480.0
Europe,Bosnia and Herzegovina,1979,74.48,2.14,4107135.0
Europe,Bosnia and Herzegovina,1980,74.82,2.09,4144726.0
Europe,Bosnia and Herzegovina,1981,75.2,2.05,4185074.0
Europe,Bosnia and Herzegovina,1982,75.65,2.02,4226663.0
Europe,Bosnia and Herzegovina,1983,76.15,1.99,4270598.0
Europe,Bosnia and Herzegovina,1984,76.63,1.97,4318301.0
Europe,Bosnia and Herzegovina,1985,76.95,1.95,4369527.0
Europe,Bosnia and Herzegovina,1986,76.89,1.93,4428460.0
Europe,Bosnia and Herzegovina,1987,76.37,1.89,4491745.0
Europe,Bosnia and Herzegovina,1988,75.39,1.84,4542757.0
Europe,Bosnia and Herzegovina,1989,74.07,1.78,4559256.0
Europe,Bosnia and Herzegovina,1990,72.7,1.71,4526996.0
Europe,Bosnia and Herzegovina,1991,72.7,1.65,4437898.0
Europe,Bosnia and Herzegovina,1992,68.0,1.59,4301169.0
Europe,Bosnia and Herzegovina,1993,68.3,1.56,4141167.0
Europe,Bosnia and Herzegovina,1994,71.1,1.54,3992256.0
Europe,Bosnia and Herzegovina,1995,67.0,1.53,3879278.0
Europe,Bosnia and Herzegovina,1996,73.8,1.52,3810649.0
Europe,Bosnia and Herzegovina,1997,74.4,1.5,3779354.0
Europe,Bosnia and Herzegovina,1998,74.8,1.47,3775898.0
Europe,Bosnia and Herzegovina,1999,75.3,1.43,3784389.0
Europe,Bosnia and Herzegovina,2000,75.7,1.38,3792878.0
Europe,Bosnia and Herzegovina,2001,76.2,1.33,3799747.0
Europe,Bosnia and Herzegovina,2002,76.4,1.28,3808347.0
Europe,Bosnia and Herzegovina,2003,76.7,1.24,3817313.0
Europe,Bosnia and Herzegovina,2004,76.9,1.21,3825872.0
Europe,Bosnia and Herzegovina,2005,77.0,1.2,3833377.0
Europe,Bosnia and Herzegovina,2006,77.1,1.2,3838504.0
Europe,Bosnia and Herzegovina,2007,77.3,1.21,3840418.0
Europe,Bosnia and Herzegovina,2008,77.5,1.22,3839749.0
Europe,Bosnia and Herzegovina,2009,77.7,1.23,3837732.0
Europe,Bosnia and Herzegovina,2010,77.9,1.24,3835258.0
Europe,Bosnia and Herzegovina,2011,78.2,1.26,3832310.0
Europe,Bosnia and Herzegovina,2012,78.4,1.27,3828419.0
Europe,Bosnia and Herzegovina,2013,78.6,1.28,3823533.0
Europe,Bosnia and Herzegovina,2014,78.7,1.3,3817554.0
Europe,Bosnia and Herzegovina,2015,78.9,1.32,3810416.0
Europe,Bulgaria,1950,61.41,2.66,7250999.0
Europe,Bulgaria,1951,60.65,2.62,7303773.0
Europe,Bulgaria,1952,59.62,2.55,7359997.0
Europe,Bulgaria,1953,64.16,2.49,7418765.0
Europe,Bulgaria,1954,64.43,2.43,7479367.0
Europe,Bulgaria,1955,64.84,2.39,7541295.0
Europe,Bulgaria,1956,65.24,2.35,7604251.0
Europe,Bulgaria,1957,66.64,2.31,7668139.0
Europe,Bulgaria,1958,68.74,2.29,7733026.0
Europe,Bulgaria,1959,66.6,2.26,7799095.0
Europe,Bulgaria,1960,69.22,2.25,7866472.0
Europe,Bulgaria,1961,70.26,2.23,7935058.0
Europe,Bulgaria,1962,69.55,2.21,8004367.0
Europe,Bulgaria,1963,70.38,2.2,8073469.0
Europe,Bulgaria,1964,71.18,2.18,8141171.0
Europe,Bulgaria,1965,71.35,2.17,8206564.0
Europe,Bulgaria,1966,71.28,2.15,8269118.0
Europe,Bulgaria,1967,70.47,2.14,8328838.0
Europe,Bulgaria,1968,71.3,2.13,8386016.0
Europe,Bulgaria,1969,70.48,2.13,8441214.0
Europe,Bulgaria,1970,71.32,2.14,8494765.0
Europe,Bulgaria,1971,70.93,2.14,8546810.0
Europe,Bulgaria,1972,70.96,2.16,8596962.0
Europe,Bulgaria,1973,71.4,2.17,8644419.0
Europe,Bulgaria,1974,71.26,2.18,8688112.0
Europe,Bulgaria,1975,71.11,2.19,8727332.0
Europe,Bulgaria,1976,71.44,2.19,8761231.0
Europe,Bulgaria,1977,70.88,2.18,8790072.0
Europe,Bulgaria,1978,71.24,2.17,8815565.0
Europe,Bulgaria,1979,71.34,2.14,8840131.0
Europe,Bulgaria,1980,71.17,2.11,8865235.0
Europe,Bulgaria,1981,71.56,2.08,8891245.0
Europe,Bulgaria,1982,71.16,2.06,8916713.0
Europe,Bulgaria,1983,71.33,2.03,8939007.0
Europe,Bulgaria,1984,71.43,2.02,8954518.0
Europe,Bulgaria,1985,71.15,2.0,8960387.0
Europe,Bulgaria,1986,71.63,1.98,8956741.0
Europe,Bulgaria,1987,71.42,1.94,8943721.0
Europe,Bulgaria,1988,71.49,1.9,8918660.0
Europe,Bulgaria,1989,71.55,1.84,8878348.0
Europe,Bulgaria,1990,71.4,1.77,8821111.0
Europe,Bulgaria,1991,71.3,1.69,8745408.0
Europe,Bulgaria,1992,71.2,1.6,8653527.0
Europe,Bulgaria,1993,71.1,1.51,8552429.0
Europe,Bulgaria,1994,70.9,1.42,8451626.0
Europe,Bulgaria,1995,71.0,1.34,8358116.0
Europe,Bulgaria,1996,70.9,1.28,8274662.0
Europe,Bulgaria,1997,70.6,1.23,8199923.0
Europe,Bulgaria,1998,71.0,1.2,8131743.0
Europe,Bulgaria,1999,71.4,1.18,8066219.0
Europe,Bulgaria,2000,71.6,1.18,8000510.0
Europe,Bulgaria,2001,71.8,1.2,7934389.0
Europe,Bulgaria,2002,72.1,1.22,7869124.0
Europe,Bulgaria,2003,72.3,1.25,7805041.0
Europe,Bulgaria,2004,72.5,1.29,7742740.0
Europe,Bulgaria,2005,72.6,1.33,7682614.0
Europe,Bulgaria,2006,72.7,1.37,7624611.0
Europe,Bulgaria,2007,72.9,1.4,7568378.0
Europe,Bulgaria,2008,73.2,1.43,7513646.0
Europe,Bulgaria,2009,73.5,1.46,7460057.0
Europe,Bulgaria,2010,73.7,1.49,7407297.0
Europe,Bulgaria,2011,74.2,1.51,7355231.0
Europe,Bulgaria,2012,74.5,1.52,7303741.0
Europe,Bulgaria,2013,74.6,1.54,7252539.0
Europe,Bulgaria,2014,74.7,1.56,7201308.0
Europe,Bulgaria,2015,74.8,1.57,7149787.0
Europe,Croatia,1950,60.3,2.95,3850295.0
Europe,Croatia,1951,60.57,2.9,3886222.0
Europe,Croatia,1952,61.08,2.8,3922675.0
Europe,Croatia,1953,61.6,2.71,3959119.0
Europe,Croatia,1954,62.1,2.63,3995136.0
Europe,Croatia,1955,62.58,2.56,4030418.0
Europe,Croatia,1956,63.06,2.5,4064774.0
Europe,Croatia,1957,63.52,2.45,4098126.0
Europe,Croatia,1958,63.98,2.4,4130493.0
Europe,Croatia,1959,64.41,2.37,4161966.0
Europe,Croatia,1960,64.85,2.33,4192634.0
Europe,Croatia,1961,65.26,2.3,4222502.0
Europe,Croatia,1962,65.66,2.27,4251421.0
Europe,Croatia,1963,66.05,2.24,4279058.0
Europe,Croatia,1964,66.43,2.21,4304984.0
Europe,Croatia,1965,66.8,2.18,4328920.0
Europe,Croatia,1966,67.16,2.14,4350815.0
Europe,Croatia,1967,67.52,2.1,4370856.0
Europe,Croatia,1968,67.87,2.07,4389321.0
Europe,Croatia,1969,68.22,2.04,4406607.0
Europe,Croatia,1970,68.54,2.01,4423073.0
Europe,Croatia,1971,68.86,1.99,4438818.0
Europe,Croatia,1972,69.14,1.98,4453985.0
Europe,Croatia,1973,69.4,1.97,4469035.0
Europe,Croatia,1974,69.63,1.98,4484521.0
Europe,Croatia,1975,69.83,1.99,4500868.0
Europe,Croatia,1976,70.0,2.0,4518103.0
Europe,Croatia,1977,70.16,2.01,4536198.0
Europe,Croatia,1978,70.3,2.01,4555413.0
Europe,Croatia,1979,70.42,2.01,4576030.0
Europe,Croatia,1980,70.56,2.0,4598126.0
Europe,Croatia,1981,70.71,1.99,4621418.0
Europe,Croatia,1982,70.89,1.98,4645409.0
Europe,Croatia,1983,71.08,1.96,4669614.0
Europe,Croatia,1984,71.31,1.94,4693432.0
Europe,Croatia,1985,71.54,1.92,4716117.0
Europe,Croatia,1986,71.78,1.89,4737949.0
Europe,Croatia,1987,72.0,1.84,4758152.0
Europe,Croatia,1988,72.22,1.79,4773683.0
Europe,Croatia,1989,72.4,1.73,4780627.0
Europe,Croatia,1990,72.6,1.67,4776374.0
Europe,Croatia,1991,71.9,1.62,4760003.0
Europe,Croatia,1992,72.3,1.57,4732864.0
Europe,Croatia,1993,72.9,1.54,4697536.0
Europe,Croatia,1994,73.4,1.52,4657799.0
Europe,Croatia,1995,73.0,1.52,4616762.0
Europe,Croatia,1996,73.4,1.51,4574853.0
Europe,Croatia,1997,73.4,1.51,4532298.0
Europe,Croatia,1998,73.5,1.49,4491742.0
Europe,Croatia,1999,73.8,1.47,4456298.0
Europe,Croatia,2000,74.2,1.44,4428069.0
Europe,Croatia,2001,74.6,1.42,4408458.0
Europe,Croatia,2002,74.9,1.39,4396765.0
Europe,Croatia,2003,75.1,1.38,4390291.0
Europe,Croatia,2004,75.3,1.37,4385045.0
Europe,Croatia,2005,75.7,1.38,4378056.0
Europe,Croatia,2006,75.9,1.4,4368518.0
Europe,Croatia,2007,76.0,1.41,4357114.0
Europe,Croatia,2008,76.2,1.43,4344151.0
Europe,Croatia,2009,76.4,1.45,4330399.0
Europe,Croatia,2010,76.7,1.47,4316425.0
Europe,Croatia,2011,77.1,1.48,4302073.0
Europe,Croatia,2012,77.4,1.49,4287015.0
Europe,Croatia,2013,77.6,1.5,4271497.0
Europe,Croatia,2014,77.8,1.51,4255853.0
Europe,Croatia,2015,77.8,1.52,4240317.0
Europe,Cyprus,1950,65.89,3.85,494014.0
Europe,Cyprus,1951,66.13,3.81,500378.0
Europe,Cyprus,1952,66.58,3.73,506627.0
Europe,Cyprus,1953,67.03,3.66,513435.0
Europe,Cyprus,1954,67.45,3.61,521187.0
Europe,Cyprus,1955,67.87,3.57,529971.0
Europe,Cyprus,1956,68.26,3.55,539566.0
Europe,Cyprus,1957,68.65,3.53,549459.0
Europe,Cyprus,1958,69.01,3.52,558895.0
Europe,Cyprus,1959,69.38,3.51,566977.0
Europe,Cyprus,1960,69.72,3.5,572929.0
Europe,Cyprus,1961,70.06,3.47,576395.0
Europe,Cyprus,1962,70.38,3.42,577691.0
Europe,Cyprus,1963,70.71,3.35,577912.0
Europe,Cyprus,1964,71.02,3.25,578629.0
Europe,Cyprus,1965,71.33,3.13,580971.0
Europe,Cyprus,1966,71.62,3.01,585311.0
Europe,Cyprus,1967,71.92,2.89,591304.0
Europe,Cyprus,1968,72.19,2.78,598491.0
Europe,Cyprus,1969,72.47,2.69,606117.0
Europe,Cyprus,1970,72.73,2.61,613619.0
Europe,Cyprus,1971,72.99,2.55,620860.0
Europe,Cyprus,1972,73.23,2.49,628000.0
Europe,Cyprus,1973,73.47,2.44,635109.0
Europe,Cyprus,1974,73.7,2.39,642335.0
Europe,Cyprus,1975,73.93,2.35,649755.0
Europe,Cyprus,1976,74.15,2.32,657526.0
Europe,Cyprus,1977,74.37,2.31,665528.0
Europe,Cyprus,1978,74.58,2.31,673252.0
Europe,Cyprus,1979,74.79,2.33,680013.0
Europe,Cyprus,1980,74.99,2.35,685406.0
Europe,Cyprus,1981,75.19,2.39,689173.0
Europe,Cyprus,1982,75.38,2.42,691711.0
Europe,Cyprus,1983,75.58,2.44,694074.0
Europe,Cyprus,1984,75.76,2.45,697717.0
Europe,Cyprus,1985,75.95,2.46,703693.0
Europe,Cyprus,1986,76.12,2.46,712340.0
Europe,Cyprus,1987,76.3,2.45,723380.0
Europe,Cyprus,1988,76.47,2.44,736477.0
Europe,Cyprus,1989,76.64,2.43,751047.0
Europe,Cyprus,1990,76.8,2.41,766611.0
Europe,Cyprus,1991,76.4,2.38,783138.0
Europe,Cyprus,1992,76.7,2.34,800660.0
Europe,Cyprus,1993,76.8,2.28,818814.0
Europe,Cyprus,1994,76.4,2.21,837166.0
Europe,Cyprus,1995,76.7,2.12,855389.0
Europe,Cyprus,1996,77.1,2.04,873246.0
Europe,Cyprus,1997,77.1,1.95,890733.0
Europe,Cyprus,1998,77.1,1.86,908040.0
Europe,Cyprus,1999,77.5,1.78,925491.0
Europe,Cyprus,2000,77.7,1.71,943287.0
Europe,Cyprus,2001,78.5,1.66,961482.0
Europe,Cyprus,2002,78.7,1.61,979883.0
Europe,Cyprus,2003,79.0,1.58,998150.0
Europe,Cyprus,2004,79.1,1.55,1015827.0
Europe,Cyprus,2005,79.0,1.53,1032586.0
Europe,Cyprus,2006,79.5,1.51,1048293.0
Europe,Cyprus,2007,79.8,1.5,1063040.0
Europe,Cyprus,2008,80.0,1.49,1077010.0
Europe,Cyprus,2009,80.3,1.49,1090486.0
Europe,Cyprus,2010,80.6,1.48,1103685.0
Europe,Cyprus,2011,81.1,1.47,1116644.0
Europe,Cyprus,2012,81.5,1.47,1129303.0
Europe,Cyprus,2013,81.7,1.46,1141652.0
Europe,Cyprus,2014,81.7,1.46,1153658.0
Europe,Cyprus,2015,81.8,1.46,1165300.0
Europe,Czech Republic,1950,64.49,2.85,8902619.0
Europe,Czech Republic,1951,65.32,2.8,9005036.0
Europe,Czech Republic,1952,66.94,2.71,9106227.0
Europe,Czech Republic,1953,67.64,2.63,9200240.0
Europe,Czech Republic,1954,68.14,2.56,9283156.0
Europe,Czech Republic,1955,69.06,2.5,9353086.0
Europe,Czech Republic,1956,69.47,2.45,9410282.0
Europe,Czech Republic,1957,69.14,2.4,9457027.0
Europe,Czech Republic,1958,70.05,2.37,9497307.0
Europe,Czech Republic,1959,70.04,2.34,9536268.0
Europe,Czech Republic,1960,70.58,2.3,9578587.0
Europe,Czech Republic,1961,70.77,2.27,9626727.0
Europe,Czech Republic,1962,70.04,2.23,9679416.0
Europe,Czech Republic,1963,70.56,2.18,9730996.0
Europe,Czech Republic,1964,70.73,2.12,9773266.0
Europe,Czech Republic,1965,70.43,2.07,9800931.0
Europe,Czech Republic,1966,70.65,2.03,9811540.0
Europe,Czech Republic,1967,70.55,2.0,9808728.0
Europe,Czech Republic,1968,70.11,1.99,9800665.0
Europe,Czech Republic,1969,69.62,2.01,9798793.0
Europe,Czech Republic,1970,69.72,2.05,9811291.0
Europe,Czech Republic,1971,69.96,2.1,9840280.0
Europe,Czech Republic,1972,70.49,2.15,9882993.0
Europe,Czech Republic,1973,70.33,2.21,9936604.0
Europe,Czech Republic,1974,70.42,2.26,9996356.0
Europe,Czech Republic,1975,70.77,2.29,10058165.0
Europe,Czech Republic,1976,70.88,2.31,10122450.0
Europe,Czech Republic,1977,70.94,2.3,10188839.0
Europe,Czech Republic,1978,71.02,2.28,10251436.0
Europe,Czech Republic,1979,71.13,2.23,10302778.0
Europe,Czech Republic,1980,70.67,2.18,10337827.0
Europe,Czech Republic,1981,71.11,2.12,10353750.0
Europe,Czech Republic,1982,71.22,2.07,10352607.0
Europe,Czech Republic,1983,71.0,2.02,10340397.0
Europe,Czech Republic,1984,71.26,1.99,10325923.0
Europe,Czech Republic,1985,71.48,1.97,10315676.0
Europe,Czech Republic,1986,71.42,1.95,10311350.0
Europe,Czech Republic,1987,71.87,1.93,10311293.0
Europe,Czech Republic,1988,72.08,1.91,10314591.0
Europe,Czech Republic,1989,72.13,1.87,10319255.0
Europe,Czech Republic,1990,71.8,1.82,10323701.0
Europe,Czech Republic,1991,72.0,1.76,10328440.0
Europe,Czech Republic,1992,72.3,1.68,10333930.0
Europe,Czech Republic,1993,72.7,1.59,10338381.0
Europe,Czech Republic,1994,73.0,1.49,10339439.0
Europe,Czech Republic,1995,73.4,1.39,10335556.0
Europe,Czech Republic,1996,73.8,1.31,10326682.0
Europe,Czech Republic,1997,74.2,1.23,10313836.0
Europe,Czech Republic,1998,74.5,1.18,10297977.0
Europe,Czech Republic,1999,74.7,1.14,10280525.0
Europe,Czech Republic,2000,75.0,1.13,10263010.0
Europe,Czech Republic,2001,75.3,1.14,10244261.0
Europe,Czech Republic,2002,75.4,1.17,10225198.0
Europe,Czech Republic,2003,75.6,1.2,10211846.0
Europe,Czech Republic,2004,75.9,1.25,10212088.0
Europe,Czech Republic,2005,76.2,1.3,10230877.0
Europe,Czech Republic,2006,76.5,1.35,10271476.0
Europe,Czech Republic,2007,76.8,1.39,10330487.0
Europe,Czech Republic,2008,77.1,1.43,10397984.0
Europe,Czech Republic,2009,77.3,1.47,10460022.0
Europe,Czech Republic,2010,77.5,1.5,10506617.0
Europe,Czech Republic,2011,77.8,1.53,10533985.0
Europe,Czech Republic,2012,78.1,1.55,10545161.0
Europe,Czech Republic,2013,78.3,1.57,10545314.0
Europe,Czech Republic,2014,78.6,1.58,10542666.0
Europe,Czech Republic,2015,78.8,1.6,10543186.0
Europe,Denmark,1950,70.37,2.58,4268270.0
Europe,Denmark,1951,70.97,2.5,4308324.0
Europe,Denmark,1952,70.82,2.54,4345218.0
Europe,Denmark,1953,71.2,2.6,4379141.0
Europe,Denmark,1954,71.4,2.54,4410435.0
Europe,Denmark,1955,71.97,2.58,4439594.0
Europe,Denmark,1956,72.11,2.59,4467279.0
Europe,Denmark,1957,71.87,2.56,4494306.0
Europe,Denmark,1958,72.3,2.54,4521598.0
Europe,Denmark,1959,72.29,2.49,4550129.0
Europe,Denmark,1960,72.28,2.54,4580708.0
Europe,Denmark,1961,72.55,2.55,4613769.0
Europe,Denmark,1962,72.43,2.54,4649179.0
Europe,Denmark,1963,72.52,2.64,4686155.0
Europe,Denmark,1964,72.61,2.6,4723496.0
Europe,Denmark,1965,72.49,2.61,4760262.0
Europe,Denmark,1966,72.57,2.62,4796157.0
Europe,Denmark,1967,73.06,2.35,4831242.0
Europe,Denmark,1968,73.27,2.12,4865343.0
Europe,Denmark,1969,73.36,2.0,4898350.0
Europe,Denmark,1970,73.49,1.95,4930118.0
Europe,Denmark,1971,73.55,2.04,4960476.0
Europe,Denmark,1972,73.59,2.03,4989146.0
Europe,Denmark,1973,73.83,1.92,5015766.0
Europe,Denmark,1974,73.96,1.9,5039920.0
Europe,Denmark,1975,74.24,1.92,5061289.0
Europe,Denmark,1976,73.91,1.75,5079962.0
Europe,Denmark,1977,74.82,1.66,5095956.0
Europe,Denmark,1978,74.59,1.67,5108836.0
Europe,Denmark,1979,74.41,1.6,5118065.0
Europe,Denmark,1980,74.3,1.55,5123435.0
Europe,Denmark,1981,74.44,1.44,5124807.0
Europe,Denmark,1982,74.78,1.43,5122810.0
Europe,Denmark,1983,74.65,1.38,5118966.0
Europe,Denmark,1984,74.81,1.4,5115308.0
Europe,Denmark,1985,74.68,1.45,5113408.0
Europe,Denmark,1986,74.86,1.48,5113767.0
Europe,Denmark,1987,74.97,1.5,5116351.0
Europe,Denmark,1988,75.06,1.56,5121511.0
Europe,Denmark,1989,75.1,1.62,5129472.0
Europe,Denmark,1990,75.1,1.67,5140332.0
Europe,Denmark,1991,75.4,1.68,5154309.0
Europe,Denmark,1992,75.4,1.76,5171304.0
Europe,Denmark,1993,75.4,1.75,5190631.0
Europe,Denmark,1994,75.4,1.81,5211321.0
Europe,Denmark,1995,75.6,1.81,5232582.0
Europe,Denmark,1996,75.9,1.75,5254383.0
Europe,Denmark,1997,76.2,1.75,5276683.0
Europe,Denmark,1998,76.7,1.72,5298680.0
Europe,Denmark,1999,76.3,1.74,5319410.0
Europe,Denmark,2000,77.1,1.77,5338283.0
Europe,Denmark,2001,77.2,1.75,5354704.0
Europe,Denmark,2002,77.2,1.72,5369058.0
Europe,Denmark,2003,77.6,1.76,5382953.0
Europe,Denmark,2004,77.8,1.78,5398645.0
Europe,Denmark,2005,78.3,1.8,5417692.0
Europe,Denmark,2006,78.3,1.85,5440696.0
Europe,Denmark,2007,78.4,1.85,5466988.0
Europe,Denmark,2008,78.9,1.89,5495302.0
Europe,Denmark,2009,79.1,1.84,5523755.0
Europe,Denmark,2010,79.4,1.88,5550959.0
Europe,Denmark,2011,79.9,1.76,5576577.0
Europe,Denmark,2012,80.3,1.73,5600972.0
Europe,Denmark,2013,80.3,1.88,5624293.0
Europe,Denmark,2014,80.3,1.88,5646899.0
Europe,Denmark,2015,80.4,1.89,5669081.0
Europe,Estonia,1950,58.67,2.09,1100998.0
Europe,Estonia,1951,59.91,2.08,1113247.0
Europe,Estonia,1952,61.13,2.07,1125245.0
Europe,Estonia,1953,63.7,2.05,1136906.0
Europe,Estonia,1954,65.05,2.04,1148217.0
Europe,Estonia,1955,65.73,2.02,1159238.0
Europe,Estonia,1956,67.36,2.01,1170105.0
Europe,Estonia,1957,67.84,1.99,1181025.0
Europe,Estonia,1958,68.29,1.98,1192265.0
Europe,Estonia,1959,68.72,1.96,1204117.0
Europe,Estonia,1960,69.42,1.95,1216831.0
Europe,Estonia,1961,69.74,1.95,1230521.0
Europe,Estonia,1962,69.93,1.94,1245098.0
Europe,Estonia,1963,69.99,1.95,1260239.0
Europe,Estonia,1964,70.74,1.95,1275471.0
Europe,Estonia,1965,70.81,1.97,1290437.0
Europe,Estonia,1966,70.78,1.99,1305025.0
Europe,Estonia,1967,71.08,2.01,1319284.0
Europe,Estonia,1968,70.7,2.04,1333213.0
Europe,Estonia,1969,70.4,2.07,1346854.0
Europe,Estonia,1970,70.51,2.1,1360236.0
Europe,Estonia,1971,70.71,2.12,1373336.0
Europe,Estonia,1972,70.48,2.13,1386099.0
Europe,Estonia,1973,70.83,2.13,1398497.0
Europe,Estonia,1974,70.94,2.13,1410492.0
Europe,Estonia,1975,70.26,2.11,1422070.0
Europe,Estonia,1976,69.88,2.1,1433207.0
Europe,Estonia,1977,70.01,2.08,1443926.0
Europe,Estonia,1978,69.87,2.07,1454309.0
Europe,Estonia,1979,69.66,2.06,1464468.0
Europe,Estonia,1980,69.75,2.06,1474487.0
Europe,Estonia,1981,69.62,2.08,1483938.0
Europe,Estonia,1982,70.03,2.1,1492704.0
Europe,Estonia,1983,69.95,2.13,1501490.0
Europe,Estonia,1984,69.83,2.17,1511272.0
Europe,Estonia,1985,69.97,2.19,1522477.0
Europe,Estonia,1986,71.11,2.19,1536112.0
Europe,Estonia,1987,71.13,2.17,1551288.0
Europe,Estonia,1988,71.17,2.12,1564278.0
Europe,Estonia,1989,70.73,2.04,1570051.0
Europe,Estonia,1990,70.1,1.94,1565320.0
Europe,Estonia,1991,69.6,1.83,1548287.0
Europe,Estonia,1992,69.3,1.71,1520879.0
Europe,Estonia,1993,68.2,1.6,1488120.0
Europe,Estonia,1994,66.3,1.51,1457145.0
Europe,Estonia,1995,67.7,1.43,1433076.0
Europe,Estonia,1996,69.8,1.38,1417786.0
Europe,Estonia,1997,70.0,1.34,1409718.0
Europe,Estonia,1998,69.5,1.32,1406388.0
Europe,Estonia,1999,70.2,1.31,1403821.0
Europe,Estonia,2000,70.4,1.32,1399145.0
Europe,Estonia,2001,70.0,1.34,1391754.0
Europe,Estonia,2002,70.9,1.38,1382735.0
Europe,Estonia,2003,71.5,1.42,1372890.0
Europe,Estonia,2004,72.0,1.47,1363549.0
Europe,Estonia,2005,72.5,1.52,1355662.0
Europe,Estonia,2006,72.9,1.57,1349369.0
Europe,Estonia,2007,73.0,1.6,1344233.0
Europe,Estonia,2008,74.2,1.62,1339941.0
Europe,Estonia,2009,74.9,1.63,1336013.0
Europe,Estonia,2010,76.4,1.63,1332089.0
Europe,Estonia,2011,76.3,1.62,1328068.0
Europe,Estonia,2012,76.7,1.61,1324040.0
Europe,Estonia,2013,77.5,1.6,1320050.0
Europe,Estonia,2014,77.6,1.61,1316203.0
Europe,Estonia,2015,77.8,1.62,1312558.0
Europe,Finland,1950,64.25,3.16,4008299.0
Europe,Finland,1951,65.68,3.01,4049689.0
Europe,Finland,1952,66.56,3.06,4095130.0
Europe,Finland,1953,66.63,2.96,4142353.0
Europe,Finland,1954,67.59,2.93,4189559.0
Europe,Finland,1955,67.39,2.93,4235423.0
Europe,Finland,1956,68.01,2.91,4279108.0
Europe,Finland,1957,67.51,2.86,4320250.0
Europe,Finland,1958,68.65,2.68,4358901.0
